,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
543,US,2365561,R25XMDAE573J22,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,1,N,Y,Excellent quality and value.,works great,1/1/2015,0.77874213
544,US,39699233,R2K45IY0NO70ZI,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,5,116,122,Y,N,Awesome Convection Microwave Oven!,before this microwave found its place on my counter this week i hadnt known how much i would love it  it heats food quickly is easy to use once you review the manual and can serve the same functions a microwave and toaster oven dobr br what makes this microwave differentbr  it has many possibilitiesbr  pizza is crispy on the bottom when reheated even on the microwave settingbr  it can be simple or you can dive into all the stuff it can dobr  the size is comparable to our old 11 cu ft microwave yet it can do morebr  the colors are awesome  the stainless is only on the front which makes for less to clean and the gray top and sides are not stainlessso they will keep cleanerbr  the dials and quick microwave settings are smart  to reheat something for 30 seconds just press the button on the bottom right once for 30 seconds twice for a minute etc  or press the microwave button turn the dial to the time youd like backwards or forwards and then press the start buttonbr  the clock setting is easy to setbr  the convection oven works for settings up to 400 degrees  preheat the oven first and then select the convection oven  youll need to read the directions in the manual first but then its easy to navigate from there on outbr  the oven includes a crispy plate two wire racks that worked great on the convection setting a glass plate and ring  i baked some cheese onto the plate while using the convection setting and it cleaned up super easybr br what may concern youbr   the microwave does need to be on a sufficiently powered circuit not on a power cord  it does not have a long cord so you need to be able to place it right in front of the outlet you are going to use or close to itbr   dont use plastic plates that are not microwave safe  one review for this microwave was mistakenthey said you couldnt use plastic in it  not true  you just have to use microwave safe materials  theres a thorough and easy to reference list in the manual which is located inside the microwave oven when you unpack itbr  the oven does have a heating element on the top because it is a convection oven so you will want to make sure you have a microwave safe plastic cover that you can use when you are microwaving  otherwise its going to be a pain to clean it upbr br other matters to addressbr its always interesting to read other peoples reviews  one reviewer didnt like the manual because a cookbook wasnt included  honestly ive gotten so many cookbooks over the years with appliances and ive never used them  the manual for this oven seems small but it is packed with all the essential information youll need to use itand more  no recipes but all the guidelines for cooking vegetables reheating foods etc  i dont cook in my microwave oven normally  i did bake spinach artichoke dip in this oven though on 375 degrees for 30 minutes and it came out perfectlybr br another reviewer lamented the lack of a timer on this microwave oven  thats not true actually  if you use the microwave function the time counts down normally  if you use the convection setting you have to select how long you want the oven to cook for and then it will turn off automatically when it is done  if you find you need a few extra minutes its very easy to turn it right back on  to use the convection oven you do need to preheat the oven first but thats not a problem  one feature that was awesome was that when i took my dish out of the oven to stir it the oven did not start cooking again until i pressed the start button so the time didnt keep going either  most people i know use the timers on their ovens or use a stand alone timer that they can take with them into another room if needed or move to where they will hear it when it goes offbr br all in all im very pleased with this microwave  it covers the basics and beyond very well  i dont expect it to do everythinggrill slimfry microwave convection  but the fact that it microwaves and bakes so well is enough for me  many appliances claim to do too much and we expect one appliance to do it all  i prefer to do grilled cheese on the stove and frying on the stove so i dont want to do them in this oven and risk having to clean up a mess  im extremely happy with what ive used it for so farics and beyond very well  i dont expect it to do everythinggrill slimfry microwave convection  but the fact that it microwaves and bakes so well is enough for me  many appliances claim to do too much and we expect one appliance to do it all  i prefer to do grilled cheese on the stove and frying on the stove so i dont want to do them in this oven and risk having to clean up a mess  im extremely happy with what ive used it for so far,1/1/2015,0.56519866
545,US,50544974,RVRMVCPZKM9PT,B00NXRHIO8,692404913,samsung counter top microwave,Major Appliances,4,1,3,N,Y,Four Stars,no problems  as yet,1/1/2015,0.71091425
546,US,52965397,R3UH2U55T1ZSA4,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,1,1,N,Y,Five Stars,a good small functional nofrills oven,1/1/2015,0.6934049
547,US,25943210,RK8P69Y6XOLSZ,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,4,0,1,N,Y,Is as described,i have had this microwave for about a month  im still learning how to use all its features  i own two microwaves and this is my secondary one  it is very quiet when it is cooking  the one negative i have noted so far is that when an item is done cooking it beeps three times but if you dont open the door or hit stop it will beep about once every minute,1/1/2015,0.5355216
548,US,15159184,RSWCOK46I1UAU,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,5,1,2,N,Y,Multi-functional and Perfect Size,we decided to put up a chimney exhaust in our new kitchen so a bulky over the range microwave was out plus we never use it to 34cook34 from scratch why have such a giant wasting space my dear handy wood worker husband built our new cabinets so it was no problem to create a perfect space under the counter for a new smaller microwave love the drop down door plus the features are incredible slimfry convection and grill note the samsung is not meant for under the counter however we were able to provide plenty of air circulation so it has not been a problem,1/1/2015,0.49863467
549,US,24572606,RIVCWT3LM0G2E,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,1,1,N,Y,Love this little microwave,love this little microwave  we recently sold our home and have had to live temporarily in a small one bedroom with very little counter space  i found this one and based on reviews decided to buy it and i am not disappointed  works better than any microwave i have ever owned before  very pleased with my purchase,12/31/2014,0.5730599
550,US,14876760,R3IK8LUYPWCU9H,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,1,1,N,Y,I've had this microwave for a couple of months and ...,ive had this microwave for a couple of months and i have no problems with it it is working very well,12/31/2014,0.57518476
551,US,9984797,R32OZOWQJ0FHI1,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,1,N,Y,Five Stars,great for the money,12/31/2014,0.6922038
552,US,47103102,R1YCDNKNNDS7W,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,4,1,1,N,Y,I love this microwave so much,i love this microwave so much aesthetically its the coolest kitchen appliance i own its also pretty powerful that said its kinda small inside and square plates 16 oz coffee cups and popcorn bags can pose difficulties eg when the popcorn bag starts to fill up the tray stops turning i still wouldnt trade it in,12/30/2014,0.5221907
553,US,33313884,R3REJQGN2U5WOQ,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,1,1,N,N,"Before you hit purchase, be warned.",warning stay away from this microwave  it looks pretty but it will cost you  read the other reviews about its unreliability ges poor service and the expense of repairing this product  i should have done that before we purchased ours  if your product is still under the oneyear warranty maybe you have a shot at breaking even  ours stopped working just a few months after the 12month warranty expired  if youre not under warranty this is an appliance nightmare which begins with a 99 service charge so the ge authorized repairman can tell you how much it will actually cost you to repair the microwave parts and labor  not sure how you can ever costjustify repairing one of these  update ge told us it was not cost effective to repair the unit but they did offer a 200 rebate toward another ge microwave  still cant recommend the unit,12/29/2014,0.48529696
554,US,14091631,R37RXWJQ6Q4EAL,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Great microwave,after several months of use im happy to report its still running strong it heats food evenly with cold areas and is large enough to fit just about everything i cook the sleek design and color also look nice in my kitchen,12/29/2014,0.59548426
555,US,35595933,R14DIBP09XNI5U,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,3,0,0,N,Y,Three Stars,as described,12/29/2014,0.751216
556,US,35840514,R2VLGWA3RDFYJZ,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",Major Appliances,5,0,1,N,Y,Five Stars,love it,12/28/2014,0.75502986
557,US,27769608,R320MQHTFW6U61,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,4,3,3,Y,N,Great value for money and does everything it promises!,this is a very versatile microwave the basic functions of a microwave  heating reheating defrosting  all are performed excellently but this unit does so much more  it comes with stacking parts that allow you to heat or reheat two plates simultaneously which is extremely convenient best of all it is a convection microwave so you can pretty much do everything you would need with this microwave  bake a cake broil etc you can cook fried items in a manner that limits oiliness i like the pull down door rather than the open out variety  that function saves space actually decently sized  a little smaller than my previous microwave but as much size as you could need stainless steel is great  matches the rest of my kitchen  and its a highended looking device very solid well built good value for money and does everything it promises,12/28/2014,0.55448276
558,US,44006545,R2NOED2XUPTMI7,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,0,0,N,Y,GREAT Microwave!!,great unit we use it in our semi and it works wonderfully well great size and shape for a compact area i would definately recommend this unit ,12/27/2014,0.54042256
559,US,12187317,R23S0G0SVPC0I8,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Y,Easy cooking,easy install no video or instructions required if you can get out to see where it is you can get to it and install it unit is running fine with no issues,12/26/2014,0.5432174
560,US,23379600,R9MZ0TK5X4RG8,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,3,3,N,Y,I am so happy,i love this microwave small is what i needed but wow what great extra features and it is beautiful i am beyond happy yes it is small but that is what i needed and what i am used to i cant get my largest dinner plate in but i can get my smaller ones in i love how the back is rounded i had a sharp half pint that finally died after 24 yrs this has way more features than the sharp i have very little counter space so thank goodness i found this yes it is pricey but well worth the money to me update 626262i  purchased it 122014 and it died april 3rd2015 whirlpool has been  very nice and will be sending a replacement,12/26/2014,0.5081026
561,US,42747200,R1V8PH2CAJPJYC,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1,1,2,N,Y,One Star,stopped working after 3 months  total junk,12/26/2014,0.5805866
562,US,17298796,RC14CXC3Q9WKX,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,1,2,N,Y,"Adequate, but noisy",since we only use a microwave to heat or reheat food i decided to forgo all the bells and whistles when our last one stopped working this one was the lowest priced one that met the color size and wattage i wantedbr pros heats food as expectedbr cons noisybr while the microwave works fine for its intended purpose its extremely noisy compared to our previous microwaves and occasionally makes an odd rumbling sound which may be from it not sitting level since one leg is shorter than the others i attempted to adjust the leg without success so tucked a piece of folded cardboard under it to keep the microwave somewhat level also at first the door was extremely difficult to push open but that has gotten better with use,12/25/2014,0.5301421
563,US,12024043,R22040I6BN2SC,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,2,1,2,N,Y,Overheats with minimal use!,this microwave overheats if popping more than two or three bags of popcorn  once it overheats it automatically switches to the lowest power mode available thus making it take forever to heat anything you have to let it rest for 20 minutes or so to cool downbr br the microwave works well if you dont use it too much at once  but for more intensive use buy something more powerful,12/23/2014,0.50539374
564,US,2480138,R2J4VTUI1XQN0U,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,0,0,N,Y,One Star,this item dod not work from the second i opened the nox,12/23/2014,0.5618941
565,US,15599280,R2OLO7UMMUEW0K,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,really nice,12/23/2014,0.74587584
566,US,23324582,R2QUV0KLG38Y7U,B0058CLNC4,215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,",Major Appliances,1,0,0,N,N,"In 40 years of buying appliances, worst purchase I ever made!",one of the worst appliances i ever bought  and customer support on an issue with it was horrendous and then nonexistent  i recommend anyone considering this unit to finish off their kitchen matched set of other samsung products forgo aesthetics and get something else  first as others have stated the control panel is awful  it it hard to read and the buttons are set in such a way presumable to keep someone from pushing a button unintended with cleaning the panel that you have to press very hard in exactly the right spot  no feel and go with this unit  the food in spite of the revolving turntable does not heat evenly the stainless steel for some odd reason is difficult to clean exterior  we have had other stainless steel appliances from other companies that cleaned easily then  a short time after warranty expired the unit failed to work  it turns out some of the factory work was not done well on the circuit board and a loose connection caused a short and burned out the primary 34microwave34 unit  the dealer told us it was out of warranty so we had it repaired then one of their repair people said it was a defect not a warranty issue and i should contact samsung  they used every excuse in the book and finally said something along the lines of 34policy does not allow us to ever pay out of pocket expense regardless of the cause or situation34  end of story end of samsung  later a salesperson told me they have had numerous complaints about the unit  samsung tvs are great  but i will never own another one of their cheaply manufactured appliances,12/23/2014,0.45734984
567,US,29049788,RJNTR3P11PET9,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,0,N,Y,"It works fine, but we hate the push to open button",it works fine but we hate the push to open button  we end up pushing the whole microwave awayyou need to use your other hand to hold the microwave in place,12/22/2014,0.5164458
568,US,20711876,RA7T9DL1KN5HL,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,4,3,5,N,Y,but the Microwave is fast and easy to use,the grill doesnt toast as well as a dedicated toaster oven but the microwave is fast and easy to use  the fast preheat and the convection oven cook accurately and are perfect for smaller households  i havent used the air fry yet,12/22/2014,0.5464022
569,US,41059660,R3D38NWGN3FIJ0,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Super cute. Works great,super cute works great because its compact some bowls and plates fit a little snug and the rotating plate has no off otherwise its fantastic,12/22/2014,0.557726
570,US,16461599,R1AFAY6B0JXKY7,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,1,6,7,N,Y,I said fine and went and bought another microwave,[[videoid567df035967d824cead7d2509901668b]] the unit went out after the initial warranty had expired the unit was listed as having a 10 year warranty on the magnetron the magnetron the main engine of the microwave i jumped thru hopes for weeks including taking videos of the product shooting flaming sparks with samsung warranty service only to be told that they do not have a service agreement near arkansas another week passed and i spoke with them one the phone and they we finally agreed on a partial refund and they sent me an email confirming the amountbr  i said fine and went and bought another microwave they never sent the refund and i called a week later and they said that i had to provide them parts from the original microwaveeasily done if they had told me this before  they never said a word about it either on the phone or emailbr this unit should last longer than it did i feel stupid that i have bought a kitchen full of samsung appliances now ifwhen these break i will have to deal with the same deceptive people and lack of support againsteer clear ,12/21/2014,0.49520707
571,US,2036808,R1GEZTNGMZPBDV,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Y,Four Stars,god model,12/20/2014,0.7227171
572,US,32401381,R2B8PKDAHON0Z,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,0,N,Y,Great product,fantastic product made microwave look brand new again  has a strong odor for the first day  dries quick and looks great,12/19/2014,0.5936052
573,US,42800922,R36THGSJQMXR8N,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,1,1,36,N,Y,One Star,came with a huge dent in the side,12/18/2014,0.61547726
574,US,48722374,RPINQU6EY687P,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,4,0,0,N,Y,Four Stars,i am satisfy,12/18/2014,0.7309051
575,US,32392706,R36YDBEXGFB8T8,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,3,4,N,Y,Great microwave.,i love this microwave i needed something that could go in my new kitchen island and i did not want to spend a fortune for something that had mediocre ratings this microwave has had mixed reviews but it is working great for our household i would say the only somewhat negative is that the door is slightly slow to open compared to a regular microwave door that opens manually overall i am very pleased with this purchase,12/18/2014,0.57837945
576,US,1493822,RJD8L4SVUCRIH,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,heats great gets very hot ,12/18/2014,0.7096407
577,US,1844252,R30CS2D74HKDNN,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,nice size for an apartment ,12/18/2014,0.66378677
578,US,36658239,R3STZQPYKZJZX5,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,3,3,N,N,Best microwave I've ever owned or used.,this is by far the best microwave ive ever owned of any size or price for two reasons 1 form factor and 2 simplicity of controls i use a microwave to heat leftovers cook frozen meals make popcorn melt butter or cheese thaw frozen meat reheat cold coffee freshen stale bread of make it into croutons cook sausages and hot dogs etc i use this microwave several times per day  i think my microwave usage is pretty typical  the only thing i dont do in the microwave is prepare entrees from scratch like cooking a roast or casserole ive cooked all sizes of frozen entrees with no issues note my review refers to an earlier model of this machine which seems identical to this one that has replaced itbr br 1 form factor because the guts of the machine are under the cooking chamber this has the smallest possible footprint  and because of the rounded back i have it tucked into a corner of the countertop this means i lose only 1 of countertop and furthermore its an awkward part of the countertop i wouldnt use for prep work etc because my elbow would bang into the fridge every other microwave ive ever owned took up 2 of prime useable countertop this makes such a huge difference in the usability and appearance of the kitchen that id give it five stars for this reason alonebr br the interior size of this machine is bigger than youd think because its round and all the space is useable the round turntable entirely fills the rounded shape of the interior an advantage of this is that nothing falls off into the corners as it cooks ive occasionally thawed something bigger then the turntable the sides and front of the microwave are square so this is possible and it wasnt a problembr br 2 controls i love love love the simplicity of the controls it does exactly everything i need it to do in a way that is completely intuitive and simple i should mention i own an emerson microwave in my office that i have never yet beenable to figure out how to operate and im of at least normal intelligence the hated emerson has lots of buttons and im sure it does a lot of things i dont need but none of that matters because im not willing to learn a complex and counterintuitive interface to cook a frozen lunch entree this whirlpool however is amazing  it has power defrost reheat and popcorn buttons as well as a plus  and minus  and a start and a stop i accomplish everything with the plus minus start and stop and occasionally powerbr br to operate you can just press the plus until you reach the time you want then press start bam you cant get any easier than that the time increments get larger as you increase time and this is absolutely not a problem it uses 5 second increments up to 2 minutes then 15 second increments to 3 minutes then 30 second increments up to six minutes then one minute increments from there this is fine ive never had an issue where using 6 or 7 minutes instead of 65 minutes caused a meal to fail my pot pies call for 65 minutes at 50 power and theyre fine at either 6 or 7  when i make popcorn i always listen to the popping and stop it when it slows thats because popping times depend much more on the freshness and moisture content of the kernels than the power of the microwave this is true of every microwave similarly when im thawing something i pay attention to the progress of it because again the fat content of the food and how hard its frozen makes all the difference in timing i suspect there are fancy convention microwaves with thermal probes that allow completely mindless use but that kind of ultra highend microwave isnt what i want or needbr br ive been using an earlier model of this microwave for three years with absolutely no problem i cant speak to specific reliability of the model here but mine is the same in layout of controls form factor etc so i would not hesitate to buy this one in factim very tempted to buy one of these for the office and get rid of that annoying emerson once and for all,12/14/2014,0.51016724
579,US,44747238,R3502XBDHL0EOI,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Y,Four Stars,gift for sister  shes happy with it,12/11/2014,0.6908356
580,US,46532880,R2T9I2WBUVXEPY,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,works great no issues,12/11/2014,0.7357394
581,US,36667308,R2A1RHIYH9SQUU,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,3,3,5,N,N,I want to love this microwave combo oven,i want to love this microwave combo oven but the lack of instructions on how to use it is very frustrating thinking about trading it for the cuisinart cmw200 because it appears to have the same functions and comes with a booklet of detailed instructions,12/11/2014,0.5254349
582,US,24939219,R3DWYZQFJ8GCID,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"Danger, do no buy.",after two years the microwave died yesterday involved in black smoke luckily we were able to manage  the mess before the whole house burned down stay away from this company,12/11/2014,0.46183506
583,US,19354090,RR92UT5QXQR96,B0049OXU1O,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,Major Appliances,5,0,0,N,Y,Five Stars,great buy,12/11/2014,0.73993015
584,US,6519797,R1RP5STHB2OSLK,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,1,N,Y,I liked,it is small but works well i liked it,12/10/2014,0.6461237
585,US,16130265,R24IUFY6ZMRKO4,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,1,27,30,N,Y,A Whirlpool Lemon,i purchased this microwave in february 2014 it was  perfect size but stopped working within three months  after contact with whirlpool via phone and email i was told by the whirlpool product review board to dispose of it in accordance with law because there was no dealer where i lived to return it to  i took it to my local metals disposal site and provided proof of compliance to whirlpool  the whirlpool product review board then promised repeatedly over a threemonth period that a check would be sent for the purchase price  they apologized for the delay at one time emailing to me that my buy back check order was stuck in the system  then after three months of promises whirlpool stopped all communication with me more than two more months have passed since then and i still havent received my buyback check i dont expect to get one  do not buy this product  you can see from several of the reviews that you risk buying a lemon  in my case i lost 15278 and spent many many hours time and money doing exactly what whirlpool told me to do to collect on the warranty  whirlpool apparently does not honor its warranties at least not for this productbr br ps 10 days after this review was posted whirlpool issued a refund check,12/9/2014,0.47202381
586,US,35230828,R1E7LAIG3WUF9U,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,2,3,N,Y,but is a great fit for our family of 7,a little loud but is a great fit for our family of 7,12/9/2014,0.57956076
587,US,45418067,R14MS5UL9B09MX,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,perfect for apartments,12/9/2014,0.7351898
588,US,8472078,RSR73GAU4K6VY,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,4,2,2,N,Y,But the unit works great in all categories,direct replacement in my rv for the original that lasted over 15 years  i hope i get that same life out of this one  all of the previous reviews were spot on in the fact that the new one is very hard to get the two mounting bolts to start took about 40 minutes and the new models fan and motor are far louder than the old one was  but the unit works great in all categories,12/8/2014,0.5721064
589,US,49148328,R16ASFCV1UG3HO,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,Y,Very pleased. We put the unit inside a cabinet with ...,very pleased  we put the unit inside a cabinet with a sliding shelf  one less thing exposed in the kitchen,12/8/2014,0.54886955
590,US,14188899,R34PFW1NK782KD,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,0,N,Y,three stars,door hard to open and microwave has shut off a couple of times and its only 6 mos old waiting to see if this happens again,12/8/2014,0.50792134
591,US,35911735,RPRAMCCSPBW7X,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,0,0,N,Y,A good reliable model,the 3rd one in almost 15 yrs  a good reliable model,12/8/2014,0.5784353
592,US,5459112,R2IQMB4IO2ZIL6,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,1,1,N,Y,"It does the job looks nice, I am happy with it and the big ...",what can you say about a microwave  it does the job looks nice  i am happy with it and the big plus it was delivered right to my door  no hunting around  carrying it in and out of auto ,12/8/2014,0.5388054
593,US,39812268,R1ES7WGUKUODS8,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,Five Stars,seems to be good quality,12/6/2014,0.67907876
594,US,52947639,R1IUX33P1ZXF78,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,3,5,6,N,Y,Your results may vary,paint itself seems to work well  depending upon where you paint  if your microwave is like mine with a turntable the factory paint wore off in the path of the little wheels that turn the glass table  note my oven is at least 10 years old  i read the paint cans directions thoroughly scraping off all the old loose paint and rust  the paint says use it in a wellventilated area i suggest you wait for a nice lowhumidity day and use the paint outdoors  it smells quite bad  make sure you allow the paint to dry thoroughly before bringing it indoors i also waited 24 hours before reinstalling the turntable and using the microwavebr br results  within 2 months the paint had been worn off by the turntable wheels and im back where i started before painting  so  i guess if youre repainting someplace that will not get any wear this paint will work fine  under turntable wheels not so muchbr br prevention advice  make sure your microwave oven is clean and dry after each use  some foods such as potatoes generate a lot of steammoisture in the oven  which drained under the turntable  i didnt always notice the moisture and thats what caused the rusting in the first place,12/6/2014,0.5231178
595,US,42193454,R2RVO54YYW9VOJ,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,5,0,0,N,Y,Five Stars,replaced in sharp microwave took about 30 minutes now turntable works again,12/6/2014,0.5989865
596,US,38987924,R1NJ9ZP8WVOQH4,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,1,1,N,Y,great microwave,awesome replacement great quality with bells and whistles,12/5/2014,0.65237886
597,US,26581680,R2SEYAMD3EGFUL,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Y,GE Microwave Oven Works Like New!,put in my older 2001 ge spacemaker microwave oven works perfect and same replacement number,12/4/2014,0.5815327
598,US,31782561,R2MRNNN4E3C2P7,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,1,1,N,Y,Fits well under corner cabinet.,love the size and design  i have had it for over 6 months and still working well with no issues,12/4/2014,0.54817754
